Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	ccs	cluster index	componentindex	ion_mobility	ion_mobility_unit	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"41","main.cluster index_upperinput":"41"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=225&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	 1S/C7H7NO2/c1-8-5-3-2-4-6(8)7(9)10/h2-5H,1H3	Homarine	0.971349	 	0.8717	0.8717	0	 C[N+]1=CC=CC=C1C(=O)[O-]	CCMSLIB00006717989	2272273698.783803	727	 	41	225	 	 	 	727	138.0549	1	138.0549	2272273698.783803
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"42","main.cluster index_upperinput":"42"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=225&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	 1S/C7H7NO2/c1-8-5-3-2-4-6(8)7(9)10/h2-5H,1H3	Homarine	0.953686	 	0.8116	0.8116	0	 C[N+]1=CC=CC=C1C(=O)[O-]	CCMSLIB00006717989	5493477942.204306	740	 	42	225	 	 	 	740	138.0549	1	138.0549	5493477942.204306
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"43","main.cluster index_upperinput":"43"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=195&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	4.3181	4.3181	0	N/A	N/A	1685978.3014999994	43	 	43	195	 	 	 	43	275.2191	2	138.1096	1685978.3014999994
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"44","main.cluster index_upperinput":"44"}	This Node is a Singleton	InChI=1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3	betaine	0.929269	 	0.8057	0.8057	0	O=C([O-])C[N+](C)(C)C	CCMSLIB00006364754	197408075.10970017	587	 	44	-1	 	 	 	587	140.0682	1	140.0682	197408075.10970017
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"45","main.cluster index_upperinput":"45"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	1S/C10H9N/c11-10-6-5-8-3-1-2-4-9(8)7-10/h1-7H,11H2	Massbank:LU051604 2-Naphthylamine|naphthalen-2-amine	0.91886	 	3.3352	3.3352	0	NC1=CC2=C(C=CC=C2)C=C1	CCMSLIB00005763113	228398990.94339997	584	 	45	6	 	 	 	584	144.0807	1	144.0807	228398990.94339997
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"46","main.cluster index_upperinput":"46"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	InChI=1S/C7H13NO2/c1-8(2)5-3-4-6(8)7(9)10/h6H,3-5H2,1-2H3/t6-/m0/s1	Stachydrine (L-proline betaine)	0.965917	 	1.6556	1.6556	0	C[N+]1(CCCC1C(=O)[O-])C	CCMSLIB00010129555	573507137.7570003	477	 	46	7	 	 	 	477	144.1018	1	144.1018	573507137.7570003
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"47","main.cluster index_upperinput":"47"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	InChI=1S/C7H13NO2/c1-8(2)5-3-4-6(8)7(9)10/h6H,3-5H2,1-2H3/t6-/m0/s1	Stachydrine (L-proline betaine)	0.970051	 	1.3480	1.3480	0	C[N+]1(CCCC1C(=O)[O-])C	CCMSLIB00010129555	1657563519.6939995	480	 	47	7	 	 	 	480	144.1018	1	144.1018	1657563519.6939995
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"48","main.cluster index_upperinput":"48"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	InChI=1S/C7H13NO2/c1-8(2)5-3-4-6(8)7(9)10/h6H,3-5H2,1-2H3/t6-/m0/s1	Stachydrine (L-proline betaine)	0.9722069999999999	 	0.9281	0.9281	0	C[N+]1(CCCC1C(=O)[O-])C	CCMSLIB00010129555	3396217781.326102	725	 	48	7	 	 	 	725	144.1018	1	144.1018	3396217781.326102
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"49","main.cluster index_upperinput":"49"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	InChI=1S/C7H13NO2/c1-8(2)5-3-4-6(8)7(9)10/h6H,3-5H2,1-2H3/t6-/m0/s1	Stachydrine (L-proline betaine)	0.9749979999999999	 	0.8101	0.8101	0	C[N+]1(CCCC1C(=O)[O-])C	CCMSLIB00010129555	14408371074.656004	743	 	49	7	 	 	 	743	144.1018	1	144.1018	14408371074.656004
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"50","main.cluster index_upperinput":"50"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=195&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	4.4513	4.4513	0	N/A	N/A	9254089.1424	114	 	50	195	 	 	 	114	289.2347	2	145.1174	9254089.1424
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"51","main.cluster index_upperinput":"51"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=105&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	"InChI=1S/C7H16NO2/c1-7(9)10-6-5-8(2,3)4/h5-6H2,1-4H3/q+1"	acetylcholine CollisionEnergy:102040	0.9538409999999999	 	0.8084	0.8084	0	CC(=O)OCC[N+](C)(C)C	CCMSLIB00010103134	2053860978.8021026	690	 	51	105	 	 	 	690	146.1175	1	146.1175	2053860978.8021026
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"52","main.cluster index_upperinput":"52"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=32&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	0.8004	0.8004	0	N/A	N/A	274823795.1192001	486	 	52	32	 	 	 	486	148.0967	1	148.0967	274823795.1192001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"53","main.cluster index_upperinput":"53"}	This Node is a Singleton	N/A	Spectral Match to Phthalic anhydride from NIST14	0.929685	 	10.6026	10.6026	0	N/A	CCMSLIB00003138998	186101201.47920012	770	 	53	-1	 	 	 	770	149.0233	1	149.0233	186101201.47920012
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"54","main.cluster index_upperinput":"54"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=98&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	9.1778	9.1778	0	N/A	N/A	54641560.6629	654	 	54	98	 	 	 	654	149.0596	1	149.0596	54641560.6629
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"55","main.cluster index_upperinput":"55"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=195&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	3.9055	3.9055	0	N/A	N/A	749325.014	3	 	55	195	 	 	 	3	300.2143	2	150.6072	749325.014
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"56","main.cluster index_upperinput":"56"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=72&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	9.1473	9.1473	0	N/A	N/A	5903980.9769	26	 	56	72	 	 	 	26	151.0967	1	151.0967	5903980.9769
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"57","main.cluster index_upperinput":"57"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=195&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	6.0021	6.0021	0	N/A	N/A	3360919.473500001	80	 	57	195	 	 	 	80	301.2348	2	151.1174	3360919.473500001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"58","main.cluster index_upperinput":"58"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=124&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	3.0871	3.0871	0	N/A	N/A	62188958.10289998	407	 	58	124	 	 	 	407	152.0705	1	152.0705	62188958.10289998
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"59","main.cluster index_upperinput":"59"}	This Node is a Singleton	"InChI=1S/C8H11NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,10-12H,3-4H2,1H3"	PYRIDOXINE	0.781615	 	1.0565	1.0565	0	CC1=NC=C(CO)C(CO)=C1O	CCMSLIB00005464263	16673278.934000008	219	 	59	-1	 	 	 	219	152.0705	1	152.0705	16673278.934000008
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"60","main.cluster index_upperinput":"60"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=34&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	4.2917	4.2917	0	N/A	N/A	8974297.7973	69	 	60	34	 	 	 	69	305.2408	2	153.1204	8974297.7973
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"61","main.cluster index_upperinput":"61"}	This Node is a Singleton	N/A	N/A	N/A	 	0.8101	0.8101	0	N/A	N/A	51408935.153800026	450	 	61	-1	 	 	 	450	154.0838	1	154.0838	51408935.153800026
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"62","main.cluster index_upperinput":"62"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=155&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	0.8086	0.8086	0	N/A	N/A	672742651.4610994	649	 	62	155	 	 	 	649	155.0814	1	155.0814	672742651.4610994
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"63","main.cluster index_upperinput":"63"}	This Node is a Singleton	N/A	N/A	N/A	 	4.5040	4.5040	0	N/A	N/A	673735.843	5	 	63	-1	 	 	 	5	309.2470	2	155.1235	673735.843
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"64","main.cluster index_upperinput":"64"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=195&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	5.6470	5.6470	0	N/A	N/A	495949.3438999999	13	 	64	195	 	 	 	13	312.2143	2	156.6072	495949.3438999999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"65","main.cluster index_upperinput":"65"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	1.8751	1.8751	0	N/A	N/A	736329860.9909999	480	 	65	7	 	 	 	480	158.1174	1	158.1174	736329860.9909999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"66","main.cluster index_upperinput":"66"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	1.3067	1.3067	0	N/A	N/A	702368737.8494987	535	 	66	7	 	 	 	535	158.1175	1	158.1175	702368737.8494987
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"67","main.cluster index_upperinput":"67"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	1.2541	1.2541	0	N/A	N/A	6641248964.229907	717	 	67	7	 	 	 	717	158.1175	1	158.1175	6641248964.229907
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"68","main.cluster index_upperinput":"68"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	0.8811	0.8811	0	N/A	N/A	3406292184.4175987	566	 	68	7	 	 	 	566	158.1175	1	158.1175	3406292184.4175987
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"69","main.cluster index_upperinput":"69"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	0.8105	0.8105	0	N/A	N/A	8001517205.881099	703	 	69	7	 	 	 	703	158.1175	1	158.1175	8001517205.881099
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"70","main.cluster index_upperinput":"70"}	This Node is a Singleton	1S/C24H40O5/c1-13(4-7-19(26)27)15-5-6-16-20-17(9-11-23(15,16)2)24(3)10-8-14(25)12-18(24)21(28)22(20)29/h13-18,20-22,25,28-29H,4-12H2,1-3H3,(H,26,27)/t13?,14-,15-,16+,17+,18+,20+,21-,22+,23?,24?/m1/s1	hyocholic acid	0.770529	 	7.5632	7.5632	0	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H]([C@@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C	CCMSLIB00005435541	134337438.3730001	770	 	70	-1	 	 	 	770	158.1539	1	158.1539	134337438.3730001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"71","main.cluster index_upperinput":"71"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	10.3663	10.3663	0	N/A	N/A	17654533.269700002	204	 	71	1	 	 	 	204	159.1168	1	159.1168	17654533.269700002
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"72","main.cluster index_upperinput":"72"}	This Node is a Singleton	N/A	N/A	N/A	 	0.8125	0.8125	0	N/A	N/A	110228044.15939993	589	 	72	-1	 	 	 	589	160.0369	1	160.0369	110228044.15939993
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"73","main.cluster index_upperinput":"73"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	0.8050	0.8050	0	N/A	N/A	2356300497.393001	731	 	73	7	 	 	 	731	160.0967	1	160.0967	2356300497.393001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"74","main.cluster index_upperinput":"74"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=34&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	4.2521	4.2521	0	N/A	N/A	44892474.26659999	135	 	74	34	 	 	 	135	319.2565	2	160.1283	44892474.26659999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"75","main.cluster index_upperinput":"75"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=335&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	1.3769	1.3769	0	N/A	N/A	122667859.57799998	545	 	75	335	 	 	 	545	160.1331	1	160.1331	122667859.57799998
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"76","main.cluster index_upperinput":"76"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=42&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	2.5714	2.5714	0	N/A	N/A	42113501.50459998	296	 	76	42	 	 	 	296	161.0444	1	161.0444	42113501.50459998
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"77","main.cluster index_upperinput":"77"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=42&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	1.3929	1.3929	0	N/A	N/A	3343130.194900001	59	 	77	42	 	 	 	59	161.0444	1	161.0444	3343130.194900001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"78","main.cluster index_upperinput":"78"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=23&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	InChI=1S/C10H12N2/c11-6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6,11H2	Tryptamine - 30.0 eV	0.9908809999999999	 	3.3148	3.3148	0	c1ccc2c(c1)c(c[nH]2)CCN	CCMSLIB00006121713	3858666.877100001	104	 	78	23	 	 	 	104	161.1073	1	161.1073	3858666.877100001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"79","main.cluster index_upperinput":"79"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=101&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	3.9769	3.9769	0	N/A	N/A	1562830.7521	36	 	79	101	 	 	 	36	321.2246	2	161.1123	1562830.7521
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"80","main.cluster index_upperinput":"80"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=34&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	4.7285	4.7285	0	N/A	N/A	4951781.9419	65	 	80	34	 	 	 	65	321.2722	2	161.1361	4951781.9419
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"81","main.cluster index_upperinput":"81"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=32&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	1.2214	1.2214	0	N/A	N/A	135357196.7309	340	 	81	32	 	 	 	340	162.1124	1	162.1124	135357196.7309
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"82","main.cluster index_upperinput":"82"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=32&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	InChI=1S/C7H15NO3/c1-8(2,3)5-6(9)4-7(10)11/h6,9H,4-5H2,1-3H3/t6-/m1/s1	(-)-L-Carnitine - 40.0 eV	0.709937	 	0.8057	0.8057	0	C[N+](C)(C)C[C@@H](CC(=O)[O-])O	CCMSLIB00006121071	771567012.4273009	731	 	82	32	 	 	 	731	162.1124	1	162.1124	771567012.4273009
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"83","main.cluster index_upperinput":"83"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	9.1633	9.1633	0	N/A	N/A	50552069.672400005	442	 	83	1	 	 	 	442	163.1117	1	163.1117	50552069.672400005
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"84","main.cluster index_upperinput":"84"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=53&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	Spectral Match to L-Tyrosine from NIST14	0.9423739999999999	 	1.5169	1.5169	0	N/A	CCMSLIB00003138130	7431914.4063	68	 	84	53	 	 	 	68	165.0546	1	165.0546	7431914.4063
